time,x,y,z
53.396,4.005049815831883,6.577006122349375,13.118585593464273
53.398,4.056914863444455,6.671542901477408,13.102068181294669
53.4,4.109638125686571,6.767416129385827,13.087105032691321
53.402,4.16322917968171,6.864636545715031,13.07373054452798
53.404,4.217697620825415,6.963214406155726,13.061980076132615
53.406,4.273053052470287,7.063159444815422,13.051889966145165
53.408,4.329305075052159,7.164480834770216,13.043497548981525
53.410000000000004,4.3864632746301355,7.267187146738023,13.036841170833787
53.412,4.444537210817872,7.371286305818923,13.031960205130487
53.414,4.503536404077546,7.476785546238853,13.028895067376295
53.416000000000004,4.563470322347074,7.5836913640327985,13.027687229284329
53.418,4.624348366976118,7.6920094676142,13.028379232107737
53.42,4.686179857940319,7.801744726168245,13.031014699071546
53.422000000000004,4.748974018302354,7.912901115807452,13.03563834679851
53.424,4.812739957893783,8.025481663439885,13.04229599561601
53.426,4.877486656185368,8.139488388291886,13.05103457862379
53.428000000000004,4.943222944312859,8.254922241029083,13.061902149394308
53.43,5.009957486231014,8.371783040433026,13.074947888170362
53.432,5.077698758962248,8.490069407583253,13.090222106416029
53.434000000000005,5.146455031905813,8.609778697497973,13.107776249568028
53.436,5.216234345179671,8.730906928202115,13.127662897827237
53.438,5.287044486960868,8.85344870718529,13.149935764820185
53.44,5.358892969789681,8.977397155217002,13.174649693950327
53.442,5.431787005811804,9.102743827507984,13.201860652252423
53.444,5.505733480919277,9.229478632189727,13.231625721549369
53.446,5.580738927765168,9.3575897461161,13.26400308670546
53.448,5.656809497618772,9.487063527984624,13.299052020757454
53.45,5.733950931028837,9.617884428784683,13.336832866694241
53.452,5.812168527270519,9.75003489960318,13.377407015649064
53.454,5.891467112545794,9.883495296817715,13.420836881255394
53.456,5.971851006908144,10.018243784720006,13.467185869906805
53.458,6.053323989891509,10.15425623563916,13.516518346655404
53.46,6.13588926481793,10.291506127637254,13.568899596470102
53.462,6.219549421760204,10.429964439866032,13.6243957805658
53.464,6.3043063991461805,10.569599545704783,13.683073887510574
53.466,6.39016144398636,10.710377103806039,13.745001678804831
53.468,6.477115070709328,10.852259947196412,13.81024762861774
53.47,6.5651670186012145,10.995207970615953,13.878880857364795
53.472,6.654316207841218,11.139178016290275,13.95097105879862
53.474000000000004,6.7445606941292455,11.284123758355122,14.026588420278829
53.476,6.835897621914982,11.429995586194348,14.105803535889313
53.478,6.928323176234537,11.576740486967772,14.18868731206205
53.480000000000004,7.021832533166263,11.724301927635912,14.275310865364075
53.482,7.11641980893232,11.872619736835281,14.365745412112357
