doc_id,sentence_id,token_id,token,lemma,pos,tag,kandydat
text4,16,17,anything,anything,PRON,NN,Harris
text4,16,18,like,like,ADP,IN,Harris
text4,16,19,it,it,PRON,PRP,Harris
text4,16,20,?,?,PUNCT,.,Harris
text4,17,1,We,we,PRON,PRP,Harris
text4,17,2,did,do,VERB,VBD,Harris
text4,17,3,a,a,DET,DT,Harris
text4,17,4,phenomenal,phenomenal,ADJ,JJ,Harris
text4,17,5,job,job,NOUN,NN,Harris
text4,17,6,with,with,ADP,IN,Harris
text4,17,7,the,the,DET,DT,Harris
text4,17,8,pandemic,pandemic,ADJ,JJ,Harris
text4,17,9,.,.,PUNCT,.,Harris
text4,18,1,We,we,PRON,PRP,Harris
text4,18,2,handed,hand,VERB,VBD,Harris
text4,18,3,them,they,PRON,PRP,Harris
text4,18,4,over,over,ADP,IN,Harris
text4,18,5,a,a,DET,DT,Harris
text4,18,6,country,country,NOUN,NN,Harris
text4,18,7,where,where,SCONJ,WRB,Harris
text4,18,8,the,the,DET,DT,Harris
text4,18,9,economy,economy,NOUN,NN,Harris
text4,18,10,and,and,CCONJ,CC,Harris
text4,18,11,where,where,SCONJ,WRB,Harris
text4,18,12,the,the,DET,DT,Harris
text4,18,13,stock,stock,NOUN,NN,Harris
text4,18,14,market,market,NOUN,NN,Harris
text4,18,15,was,be,AUX,VBD,Harris
text4,18,16,higher,high,ADJ,JJR,Harris
text4,18,17,than,than,SCONJ,IN,Harris
text4,18,18,it,it,PRON,PRP,Harris
text4,18,19,was,be,AUX,VBD,Harris
text4,18,20,before,before,SCONJ,IN,Harris
text4,18,21,the,the,DET,DT,Harris
text4,18,22,pandemic,pandemic,NOUN,NN,Harris
text4,18,23,came,come,VERB,VBD,Harris
text4,18,24,in,in,ADP,RP,Harris
text4,18,25,.,.,PUNCT,.,Harris
text4,19,1,Nobody,nobody,PRON,NN,Harris
text4,19,2,'s,be,AUX,VBZ,Harris
text4,19,3,ever,ever,ADV,RB,Harris
text4,19,4,seen,see,VERB,VBN,Harris
text4,19,5,anything,anything,PRON,NN,Harris
text4,19,6,like,like,ADP,IN,Harris
text4,19,7,it,it,PRON,PRP,Harris
text4,19,8,.,.,PUNCT,.,Harris
text4,20,1,We,we,PRON,PRP,Harris
text4,20,2,made,make,VERB,VBD,Harris
text4,20,3,ventilators,ventilator,NOUN,NNS,Harris
text4,20,4,for,for,ADP,IN,Harris
text4,20,5,the,the,DET,DT,Harris
text4,20,6,entire,entire,ADJ,JJ,Harris
text4,20,7,world,world,NOUN,NN,Harris
text4,20,8,.,.,PUNCT,.,Harris
text4,21,1,We,we,PRON,PRP,Harris
text4,21,2,got,get,VERB,VBD,Harris
text4,21,3,gowns,gown,NOUN,NNS,Harris
text4,21,4,.,.,PUNCT,.,Harris
text4,22,1,We,we,PRON,PRP,Harris
text4,22,2,got,get,VERB,VBD,Harris
text4,22,3,masks,mask,NOUN,NNS,Harris
text4,22,4,.,.,PUNCT,.,Harris
text4,23,1,We,we,PRON,PRP,Harris
text4,23,2,did,do,VERB,VBD,Harris
text4,23,3,things,thing,NOUN,NNS,Harris
text4,23,4,that,that,PRON,WDT,Harris
text4,23,5,nobody,nobody,PRON,NN,Harris
text4,23,6,thought,think,VERB,VBD,Harris
text4,23,7,possible,possible,ADJ,JJ,Harris
text4,23,8,.,.,PUNCT,.,Harris
text4,24,1,And,and,CCONJ,CC,Harris
text4,24,2,people,people,NOUN,NNS,Harris
text4,24,3,give,give,VERB,VBP,Harris
text4,24,4,me,I,PRON,PRP,Harris
text4,24,5,credit,credit,NOUN,NN,Harris
text4,24,6,for,for,ADP,IN,Harris
text4,24,7,rebuilding,rebuild,VERB,VBG,Harris
text4,24,8,the,the,DET,DT,Harris
text4,24,9,military,military,NOUN,NN,Harris
text4,24,10,.,.,PUNCT,.,Harris
text4,25,1,They,they,PRON,PRP,Harris
text4,25,2,give,give,VERB,VBP,Harris
text4,25,3,me,I,PRON,PRP,Harris
text4,25,4,credit,credit,NOUN,NN,Harris
text4,25,5,for,for,ADP,IN,Harris
text4,25,6,a,a,DET,DT,Harris
text4,25,7,lot,lot,NOUN,NN,Harris
text4,25,8,of,of,ADP,IN,Harris
text4,25,9,things,thing,NOUN,NNS,Harris
text4,25,10,.,.,PUNCT,.,Harris
text4,26,1,But,but,CCONJ,CC,Harris
text4,26,2,not,not,PART,RB,Harris
text4,26,3,enough,enough,ADJ,JJ,Harris
text4,26,4,credit,credit,NOUN,NN,Harris
text4,26,5,for,for,ADP,IN,Harris
text4,26,6,the,the,DET,DT,Harris
text4,26,7,great,great,ADJ,JJ,Harris
text4,26,8,job,job,NOUN,NN,Harris
text4,26,9,we,we,PRON,PRP,Harris
text4,26,10,did,do,VERB,VBD,Harris
text4,26,11,with,with,ADP,IN,Harris
text4,26,12,the,the,DET,DT,Harris
text4,26,13,pandemic,pandemic,ADJ,JJ,Harris
text4,26,14,.,.,PUNCT,.,Harris
text4,27,1,But,but,CCONJ,CC,Harris
text4,27,2,the,the,DET,DT,Harris
text4,27,3,only,only,ADJ,JJ,Harris
text4,27,4,jobs,job,NOUN,NNS,Harris
text4,27,5,they,they,PRON,PRP,Harris
text4,27,6,got,get,VERB,VBD,Harris
text4,27,7,were,be,AUX,VBD,Harris
text4,27,8,bounce,bounce,NOUN,NN,Harris
text4,27,9,-,-,PUNCT,HYPH,Harris
text4,27,10,back,back,NOUN,NN,Harris
text4,27,11,jobs,job,NOUN,NNS,Harris
text4,27,12,.,.,PUNCT,.,Harris
text4,28,1,These,these,PRON,DT,Harris
text4,28,2,were,be,AUX,VBD,Harris
text4,28,3,jobs,job,NOUN,NNS,Harris
text4,28,4,",",",",PUNCT,",",Harris
text4,28,5,bounce,bounce,VERB,VB,Harris
text4,28,6,back,back,ADV,RB,Harris
text4,28,7,.,.,PUNCT,.,Harris
text4,29,1,And,and,CCONJ,CC,Harris
text4,29,2,it,it,PRON,PRP,Harris
text4,29,3,bounced,bounce,VERB,VBD,Harris
text4,29,4,back,back,ADP,RP,Harris
text4,30,1,and,and,CCONJ,CC,Harris
text4,30,2,it,it,PRON,PRP,Harris
text4,30,3,went,go,VERB,VBD,Harris
text4,30,4,to,to,ADP,IN,Harris
text4,30,5,their,their,PRON,PRP$,Harris
text4,30,6,benefit,benefit,NOUN,NN,Harris
text4,30,7,.,.,PUNCT,.,Harris
text4,31,1,But,but,CCONJ,CC,Harris
text4,31,2,I,I,PRON,PRP,Harris
text4,31,3,was,be,AUX,VBD,Harris
text4,31,4,the,the,DET,DT,Harris
text4,31,5,one,one,NOUN,NN,Harris
text4,31,6,that,that,PRON,WDT,Harris
text4,31,7,created,create,VERB,VBD,Harris
text4,31,8,them,they,PRON,PRP,Harris
text4,31,9,.,.,PUNCT,.,Harris
text4,32,1,They,they,PRON,PRP,Harris
text4,32,2,know,know,VERB,VBP,Harris
text4,32,3,it,it,PRON,PRP,Harris
text4,33,1,and,and,CCONJ,CC,Harris
text4,33,2,so,so,ADV,RB,Harris
text4,33,3,does,do,VERB,VBZ,Harris
text4,33,4,everybody,everybody,PRON,NN,Harris
text4,33,5,else,else,ADV,RB,Harris
text4,33,6,.,.,PUNCT,.,Harris
text5,1,1,That,that,PRON,DT,Harris
text5,1,2,'s,be,AUX,VBZ,Harris
text5,1,3,just,just,ADV,RB,Harris
text5,1,4,a,a,DET,DT,Harris
text5,1,5,sound,sound,ADJ,JJ,Harris
text5,1,6,bite,bite,NOUN,NN,Harris
text5,1,7,.,.,PUNCT,.,Harris
text5,2,1,They,they,PRON,PRP,Harris
text5,2,2,gave,give,VERB,VBD,Harris
text5,2,3,her,she,PRON,PRP,Harris
text5,2,4,that,that,PRON,DT,Harris
text5,2,5,to,to,PART,TO,Harris
text5,2,6,say,say,VERB,VB,Harris
text5,2,7,.,.,PUNCT,.,Harris
text5,3,1,Look,look,VERB,VB,Harris
text5,3,2,",",",",PUNCT,",",Harris
text5,3,3,I,I,PRON,PRP,Harris
text5,3,4,went,go,VERB,VBD,Harris
text5,3,5,to,to,ADP,IN,Harris
text5,3,6,the,the,DET,DT,Harris
text5,3,7,Wharton,Wharton,PROPN,NNP,Harris
text5,3,8,School,School,PROPN,NNP,Harris
text5,3,9,of,of,ADP,IN,Harris
text5,3,10,Finance,Finance,PROPN,NNP,Harris
text5,3,11,and,and,CCONJ,CC,Harris
text5,3,12,many,many,ADJ,JJ,Harris
text5,3,13,of,of,ADP,IN,Harris
text5,3,14,those,those,DET,DT,Harris
text5,3,15,professors,professor,NOUN,NNS,Harris
text5,3,16,",",",",PUNCT,",",Harris
text5,3,17,the,the,DET,DT,Harris
text5,3,18,top,top,ADJ,JJ,Harris
text5,3,19,professors,professor,NOUN,NNS,Harris
text5,3,20,",",",",PUNCT,",",Harris
text5,3,21,think,think,VERB,VBP,Harris
text5,3,22,my,my,PRON,PRP$,Harris
text5,3,23,plan,plan,NOUN,NN,Harris
text5,3,24,is,be,AUX,VBZ,Harris
text5,3,25,a,a,DET,DT,Harris
text5,3,26,brilliant,brilliant,ADJ,JJ,Harris
text5,3,27,plan,plan,NOUN,NN,Harris
text5,3,28,",",",",PUNCT,",",Harris
text5,3,29,it,it,PRON,PRP,Harris
text5,3,30,'s,be,AUX,VBZ,Harris
text5,3,31,a,a,DET,DT,Harris
text5,3,32,great,great,ADJ,JJ,Harris
text5,3,33,plan,plan,NOUN,NN,Harris
text5,3,34,.,.,PUNCT,.,Harris
text5,4,1,It,it,PRON,PRP,Harris
text5,4,2,'s,be,AUX,VBZ,Harris
text5,4,3,a,a,DET,DT,Harris
text5,4,4,plan,plan,NOUN,NN,Harris
text5,4,5,that,that,PRON,WDT,Harris
text5,4,6,'s,be,AUX,VBZ,Harris
text5,4,7,going,go,VERB,VBG,Harris
text5,4,8,to,to,PART,TO,Harris
text5,4,9,bring,bring,VERB,VB,Harris
text5,4,10,up,up,ADP,RP,Harris
text5,4,11,our,our,PRON,PRP$,Harris
text5,4,12,worth,worth,NOUN,NN,Harris
text5,4,13,",",",",PUNCT,",",Harris
text5,4,14,our,our,PRON,PRP$,Harris
text5,4,15,value,value,NOUN,NN,Harris
text5,4,16,as,as,ADP,IN,Harris
text5,4,17,a,a,DET,DT,Harris
text5,4,18,country,country,NOUN,NN,Harris
text5,4,19,.,.,PUNCT,.,Harris
text5,5,1,It,it,PRON,PRP,Harris
text5,5,2,'s,be,AUX,VBZ,Harris
text5,5,3,going,go,VERB,VBG,Harris
text5,5,4,to,to,PART,TO,Harris
text5,5,5,make,make,VERB,VB,Harris
text5,5,6,people,people,NOUN,NNS,Harris
text5,5,7,want,want,VERB,VB,Harris
text5,5,8,to,to,PART,TO,Harris
text5,5,9,be,be,AUX,VB,Harris
text5,5,10,able,able,ADJ,JJ,Harris
text5,5,11,to,to,PART,TO,Harris
text5,5,12,go,go,VERB,VB,Harris
text5,5,13,and,and,CCONJ,CC,Harris
text5,5,14,work,work,VERB,VB,Harris
text5,5,15,and,and,CCONJ,CC,Harris
text5,5,16,create,create,VERB,VB,Harris
text5,5,17,jobs,job,NOUN,NNS,Harris
text5,5,18,and,and,CCONJ,CC,Harris
text5,5,19,create,create,VERB,VB,Harris
text5,5,20,a,a,DET,DT,Harris
text5,5,21,lot,lot,NOUN,NN,Harris
text5,5,22,of,of,ADP,IN,Harris
text5,5,23,good,good,ADJ,JJ,Harris
text5,5,24,",",",",PUNCT,",",Harris
text5,5,25,solid,solid,ADJ,JJ,Harris
text5,5,26,money,money,NOUN,NN,Harris
text5,5,27,for,for,ADP,IN,Harris
text5,5,28,our,our,PRON,PRP$,Harris
text5,5,29,--,--,PUNCT,:,Harris
text5,5,30,for,for,ADP,IN,Harris
text5,5,31,our,our,PRON,PRP$,Harris
text5,5,32,country,country,NOUN,NN,Harris
text5,5,33,.,.,PUNCT,.,Harris
text5,6,1,And,and,CCONJ,CC,Harris
text5,6,2,just,just,ADV,RB,Harris
text5,6,3,to,to,PART,TO,Harris
text5,6,4,finish,finish,VERB,VB,Harris
text5,6,5,off,off,ADP,RP,Harris
text5,6,6,",",",",PUNCT,",",Harris
text5,6,7,she,she,PRON,PRP,Harris
text5,6,8,does,do,AUX,VBZ,Harris
text5,6,9,n't,not,PART,RB,Harris
text5,6,10,have,have,VERB,VB,Harris
text5,6,11,a,a,DET,DT,Harris
text5,6,12,plan,plan,NOUN,NN,Harris
text5,6,13,.,.,PUNCT,.,Harris
text5,7,1,She,she,PRON,PRP,Harris
text5,7,2,copied,copy,VERB,VBD,Harris
text5,7,3,Biden,Biden,PROPN,NNP,Harris
text5,7,4,'s,'s,PART,POS,Harris
text5,7,5,plan,plan,NOUN,NN,Harris
text5,7,6,.,.,PUNCT,.,Harris
text5,8,1,And,and,CCONJ,CC,Harris
text5,8,2,it,it,PRON,PRP,Harris
text5,8,3,'s,be,AUX,VBZ,Harris
text5,8,4,like,like,INTJ,UH,Harris
text5,8,5,four,four,NUM,CD,Harris
text5,8,6,sentences,sentence,NOUN,NNS,Harris
text5,8,7,",",",",PUNCT,",",Harris
text5,8,8,like,like,ADP,IN,Harris
text5,8,9,run,run,NOUN,NN,Harris
text5,8,10,-,-,PUNCT,HYPH,Harris
text5,8,11,Spot,spot,NOUN,NN,Harris
text5,8,12,-,-,PUNCT,HYPH,Harris
text5,8,13,run,run,NOUN,NN,Harris
text5,8,14,.,.,PUNCT,.,Harris
text5,9,1,Four,four,NUM,CD,Harris
text5,9,2,sentences,sentence,NOUN,NNS,Harris
text5,9,3,that,that,PRON,WDT,Harris
text5,9,4,are,be,AUX,VBP,Harris
text5,9,5,just,just,ADV,RB,Harris
text5,9,6,oh,oh,INTJ,UH,Harris
text5,9,7,",",",",PUNCT,",",Harris
text5,9,8,we,we,PRON,PRP,Harris
text5,9,9,'ll,will,AUX,MD,Harris
text5,9,10,try,try,VERB,VB,Harris
text5,9,11,and,and,CCONJ,CC,Harris
text5,9,12,lower,low,ADJ,JJR,Harris
text5,9,13,taxes,taxis,NOUN,NNS,Harris
text5,9,14,.,.,PUNCT,.,Harris
text5,10,1,She,she,PRON,PRP,Harris
text5,10,2,does,do,AUX,VBZ,Harris
text5,10,3,n't,not,PART,RB,Harris
text5,10,4,have,have,VERB,VB,Harris
text5,10,5,a,a,DET,DT,Harris
text5,10,6,plan,plan,NOUN,NN,Harris
text5,10,7,.,.,PUNCT,.,Harris
text5,11,1,Take,take,VERB,VB,Harris
text5,11,2,a,a,DET,DT,Harris
text5,11,3,look,look,NOUN,NN,Harris
text5,11,4,at,at,ADP,IN,Harris
text5,11,5,her,her,PRON,PRP$,Harris
text5,11,6,plan,plan,NOUN,NN,Harris
text5,11,7,.,.,PUNCT,.,Harris
text5,12,1,She,she,PRON,PRP,Harris
text5,12,2,does,do,AUX,VBZ,Harris
text5,12,3,n't,not,PART,RB,Harris
text5,12,4,have,have,VERB,VB,Harris
text5,12,5,a,a,DET,DT,Harris
text5,12,6,plan,plan,NOUN,NN,Harris
text5,12,7,.,.,PUNCT,.,Harris
text6,1,1,They,they,PRON,PRP,Harris
text6,1,2,are,be,AUX,VBP,Harris
text6,1,3,n't,not,PART,RB,Harris
text6,1,4,gon,go,VERB,VBG,Harris
text6,1,5,na,to,PART,TO,Harris
text6,1,6,have,have,VERB,VB,Harris
text6,1,7,higher,high,ADJ,JJR,Harris
text6,1,8,prices,price,NOUN,NNS,Harris
text6,1,9,what,what,PRON,WP,Harris
text6,1,10,'s,be,AUX,VBZ,Harris
text6,1,11,gon,go,VERB,VBG,Harris
text6,1,12,na,to,PART,TO,Harris
text6,1,13,have,have,VERB,VB,Harris
text6,1,14,and,and,CCONJ,CC,Harris
text6,1,15,who,who,PRON,WP,Harris
text6,1,16,'s,be,AUX,VBZ,Harris
text6,1,17,gon,go,VERB,VBG,Harris
text6,1,18,na,to,PART,TO,Harris
text6,1,19,have,have,VERB,VB,Harris
text6,1,20,higher,high,ADJ,JJR,Harris
text6,1,21,prices,price,NOUN,NNS,Harris
text6,1,22,is,be,AUX,VBZ,Harris
text6,1,23,China,China,PROPN,NNP,Harris
text6,1,24,and,and,CCONJ,CC,Harris
text6,1,25,all,all,PRON,DT,Harris
text6,1,26,of,of,ADP,IN,Harris
text6,1,27,the,the,DET,DT,Harris
text6,1,28,countries,country,NOUN,NNS,Harris
text6,1,29,that,that,PRON,WDT,Harris
text6,1,30,have,have,AUX,VBP,Harris
text6,1,31,been,be,AUX,VBN,Harris
text6,1,32,ripping,rip,VERB,VBG,Harris
text6,1,33,us,we,PRON,PRP,Harris
text6,1,34,off,off,ADP,RP,Harris
text6,1,35,for,for,ADP,IN,Harris
text6,1,36,years,year,NOUN,NNS,Harris
text6,1,37,.,.,PUNCT,.,Harris
text6,2,1,I,I,PRON,PRP,Harris
text6,2,2,charge,charge,VERB,VBP,Harris
text6,2,3,",",",",PUNCT,",",Harris
text6,2,4,I,I,PRON,PRP,Harris
text6,2,5,was,be,AUX,VBD,Harris
text6,2,6,the,the,DET,DT,Harris
text6,2,7,only,only,ADJ,JJ,Harris
text6,2,8,president,president,NOUN,NN,Harris
text6,2,9,ever,ever,ADV,RB,Harris
text6,2,10,China,China,PROPN,NNP,Harris
text6,2,11,was,be,AUX,VBD,Harris
text6,2,12,paying,pay,VERB,VBG,Harris
text6,2,13,us,we,PRON,PRP,Harris
text6,2,14,hundreds,hundred,NOUN,NNS,Harris
text6,2,15,of,of,ADP,IN,Harris
text6,2,16,billions,billion,NOUN,NNS,Harris
text6,2,17,of,of,ADP,IN,Harris
text6,2,18,dollars,dollar,NOUN,NNS,Harris
text6,2,19,and,and,CCONJ,CC,Harris
text6,2,20,so,so,ADV,RB,Harris
text6,2,21,were,be,AUX,VBD,Harris
text6,2,22,other,other,ADJ,JJ,Harris
text6,2,23,countries,country,NOUN,NNS,Harris
text6,2,24,and,and,CCONJ,CC,Harris
text6,2,25,you,you,PRON,PRP,Harris
text6,2,26,know,know,VERB,VBP,Harris
text6,2,27,if,if,SCONJ,IN,Harris
text6,2,28,she,she,PRON,PRP,Harris
text6,2,29,does,do,AUX,VBZ,Harris
text6,2,30,n't,not,PART,RB,Harris
text6,2,31,like,like,VERB,VB,Harris
text6,2,32,'em,them,PRON,PRP,Harris
text6,2,33,they,they,PRON,PRP,Harris
text6,2,34,should,should,AUX,MD,Harris
text6,2,35,have,have,AUX,VB,Harris
text6,2,36,gone,go,VERB,VBN,Harris
text6,2,37,out,out,ADP,RP,Harris
text6,2,38,and,and,CCONJ,CC,Harris
text6,2,39,they,they,PRON,PRP,Harris
text6,2,40,should,should,AUX,MD,Harris
text6,2,41,have,have,AUX,VB,Harris
text6,2,42,immediately,immediately,ADV,RB,Harris
text6,2,43,cut,cut,VERB,VBN,Harris
text6,2,44,the,the,DET,DT,Harris
text6,2,45,tariffs,tariff,NOUN,NNS,Harris
text6,2,46,but,but,CCONJ,CC,Harris
text6,2,47,those,those,DET,DT,Harris
text6,2,48,tariffs,tariff,NOUN,NNS,Harris
text6,2,49,are,be,AUX,VBP,Harris
text6,2,50,there,there,PRON,EX,Harris
text6,2,51,three,three,NUM,CD,Harris
text6,2,52,and,and,CCONJ,CC,Harris
text6,2,53,a,a,DET,DT,Harris
text6,2,54,half,half,NOUN,NN,Harris
text6,2,55,years,year,NOUN,NNS,Harris
text6,2,56,now,now,ADV,RB,Harris
text6,2,57,under,under,ADP,IN,Harris
text6,2,58,their,their,PRON,PRP$,Harris
text6,2,59,administration,administration,NOUN,NN,Harris
text6,2,60,.,.,PUNCT,.,Harris
text6,3,1,We,we,PRON,PRP,Harris
text6,3,2,are,be,AUX,VBP,Harris
text6,3,3,gon,go,VERB,VBG,Harris
text6,3,4,na,to,PART,TO,Harris
text6,3,5,take,take,VERB,VB,Harris
text6,3,6,in,in,ADP,RP,Harris
text6,3,7,billions,billion,NOUN,NNS,Harris
text6,3,8,of,of,ADP,IN,Harris
text6,3,9,dollars,dollar,NOUN,NNS,Harris
text6,3,10,",",",",PUNCT,",",Harris
text6,3,11,hundreds,hundred,NOUN,NNS,Harris
text6,3,12,of,of,ADP,IN,Harris
text6,3,13,billions,billion,NOUN,NNS,Harris
text6,3,14,of,of,ADP,IN,Harris
text6,3,15,dollars,dollar,NOUN,NNS,Harris
text6,3,16,.,.,PUNCT,.,Harris
text6,4,1,I,I,PRON,PRP,Harris
text6,4,2,had,have,VERB,VBD,Harris
text6,4,3,no,no,DET,DT,Harris
text6,4,4,inflation,inflation,NOUN,NN,Harris
text6,4,5,",",",",PUNCT,",",Harris
text6,4,6,virtually,virtually,ADV,RB,Harris
text6,4,7,no,no,DET,DT,Harris
text6,4,8,inflation,inflation,NOUN,NN,Harris
text6,4,9,",",",",PUNCT,",",Harris
text6,4,10,they,they,PRON,PRP,Harris
text6,4,11,had,have,VERB,VBD,Harris
text6,4,12,the,the,DET,DT,Harris
text6,4,13,highest,high,ADJ,JJS,Harris
text6,4,14,inflation,inflation,NOUN,NN,Harris
text6,4,15,",",",",PUNCT,",",Harris
text6,4,16,perhaps,perhaps,ADV,RB,Harris
text6,4,17,in,in,ADP,IN,Harris
text6,4,18,the,the,DET,DT,Harris
text6,4,19,history,history,NOUN,NN,Harris
text6,4,20,of,of,ADP,IN,Harris
text6,4,21,our,our,PRON,PRP$,Harris
text6,4,22,country,country,NOUN,NN,Harris
text6,4,23,because,because,SCONJ,IN,Harris
text6,4,24,I,I,PRON,PRP,Harris
text6,4,25,'ve,'ve,AUX,VBP,Harris
text6,4,26,never,never,ADV,RB,Harris
text6,4,27,seen,see,VERB,VBN,Harris
text6,4,28,a,a,DET,DT,Harris
text6,4,29,worse,bad,ADJ,JJR,Harris
text6,4,30,period,period,NOUN,NN,Harris
text6,4,31,of,of,ADP,IN,Harris
text6,4,32,time,time,NOUN,NN,Harris
text6,4,33,.,.,PUNCT,.,Harris
text6,5,1,People,People,NOUN,NNS,Harris
text6,5,2,ca,can,AUX,MD,Harris
text6,5,3,n't,not,PART,RB,Harris
text6,5,4,go,go,VERB,VB,Harris
text6,5,5,out,out,ADP,RP,Harris
text6,5,6,and,and,CCONJ,CC,Harris
text6,5,7,buy,buy,VERB,VB,Harris
text6,5,8,cereal,cereal,NOUN,NN,Harris
text6,5,9,bacon,bacon,NOUN,NN,Harris
text6,5,10,or,or,CCONJ,CC,Harris
text6,5,11,eggs,egg,NOUN,NNS,Harris
text6,5,12,or,or,CCONJ,CC,Harris
text6,5,13,anything,anything,PRON,NN,Harris
text6,5,14,else,else,ADV,RB,Harris
text6,5,15,.,.,PUNCT,.,Harris
text6,6,1,These,these,PRON,DT,Harris
text6,6,2,the,the,DET,DT,Harris
text6,6,3,people,people,NOUN,NNS,Harris
text6,6,4,of,of,ADP,IN,Harris
text6,6,5,our,our,PRON,PRP$,Harris
text6,6,6,country,country,NOUN,NN,Harris
text6,6,7,are,be,AUX,VBP,Harris
text6,6,8,absolutely,absolutely,ADV,RB,Harris
text6,6,9,dying,die,VERB,VBG,Harris
text6,6,10,with,with,ADP,IN,Harris
text6,6,11,what,what,PRON,WP,Harris
text6,6,12,they,they,PRON,PRP,Harris
text6,6,13,'ve,'ve,AUX,VBP,Harris
text6,6,14,done,do,VERB,VBN,Harris
text6,6,15,.,.,PUNCT,.,Harris
text6,7,1,They,they,PRON,PRP,Harris
text6,7,2,'ve,'ve,AUX,VBP,Harris
text6,7,3,destroyed,destroy,VERB,VBN,Harris
text6,7,4,the,the,DET,DT,Harris
text6,7,5,economy,economy,NOUN,NN,Harris
text6,7,6,and,and,CCONJ,CC,Harris
text6,7,7,all,all,PRON,DT,Harris
text6,7,8,you,you,PRON,PRP,Harris
text6,7,9,have,have,VERB,VBP,Harris
text6,7,10,to,to,PART,TO,Harris
text6,7,11,do,do,VERB,VB,Harris
text6,7,12,it,it,PRON,PRP,Harris
text6,7,13,look,look,VERB,VB,Harris
text6,7,14,at,at,ADP,IN,Harris
text6,7,15,a,a,DET,DT,Harris
text6,7,16,poll,poll,NOUN,NN,Harris
text6,7,17,.,.,PUNCT,.,Harris
text6,8,1,The,the,DET,DT,Harris
text6,8,2,polls,poll,NOUN,NNS,Harris
text6,8,3,say,say,VERB,VBP,Harris
text6,8,4,80,80,NUM,CD,Harris
text6,8,5,and,and,CCONJ,CC,Harris
text6,8,6,85,85,NUM,CD,Harris
text6,8,7,and,and,CCONJ,CC,Harris
text6,8,8,even,even,ADV,RB,Harris
text6,8,9,90,90,NUM,CD,Harris
text6,8,10,%,%,NOUN,NN,Harris
text6,8,11,that,that,PRON,WDT,Harris
text6,8,12,the,the,DET,DT,Harris
text6,8,13,Trump,Trump,PROPN,NNP,Harris
text6,8,14,economy,economy,NOUN,NN,Harris
text6,8,15,was,be,AUX,VBD,Harris
text6,8,16,great,great,ADJ,JJ,Harris
text6,8,17,that,that,SCONJ,IN,Harris
text6,8,18,their,their,PRON,PRP$,Harris
text6,8,19,economy,economy,NOUN,NN,Harris
text6,8,20,was,be,AUX,VBD,Harris
text6,8,21,terrible,terrible,ADJ,JJ,Harris
text6,8,22,.,.,PUNCT,.,Harris
text7,1,1,First,first,ADV,RB,Harris
text7,1,2,of,of,ADP,IN,Harris
text7,1,3,all,all,PRON,DT,Harris
text7,1,4,",",",",PUNCT,",",Harris
text7,1,5,they,they,PRON,PRP,Harris
text7,1,6,bought,buy,VERB,VBD,Harris
text7,1,7,their,their,PRON,PRP$,Harris
text7,1,8,chips,chip,NOUN,NNS,Harris
text7,1,9,from,from,ADP,IN,Harris
text7,1,10,Taiwan,Taiwan,PROPN,NNP,Harris
text7,1,11,.,.,PUNCT,.,Harris
text7,2,1,We,we,PRON,PRP,Harris
text7,2,2,hardly,hardly,ADV,RB,Harris
text7,2,3,make,make,VERB,VBP,Harris
text7,2,4,chips,chip,NOUN,NNS,Harris
text7,2,5,anymore,anymore,ADV,RB,Harris
text7,2,6,because,because,SCONJ,IN,Harris
text7,2,7,of,of,ADP,IN,Harris
text7,2,8,philosophies,philosophy,NOUN,NNS,Harris
text7,2,9,like,like,SCONJ,IN,Harris
text7,2,10,they,they,PRON,PRP,Harris
text7,2,11,have,have,VERB,VBP,Harris
text7,2,12,and,and,CCONJ,CC,Harris
text7,2,13,policies,policy,NOUN,NNS,Harris
text7,2,14,like,like,SCONJ,IN,Harris
text7,2,15,they,they,PRON,PRP,Harris
text7,2,16,have,have,VERB,VBP,Harris
text7,2,17,.,.,PUNCT,.,Harris
text7,3,1,I,I,PRON,PRP,Harris
text7,3,2,do,do,AUX,VBP,Harris
text7,3,3,n't,not,PART,RB,Harris
text7,3,4,say,say,VERB,VB,Harris
text7,3,5,her,she,PRON,PRP,Harris
text7,3,6,because,because,SCONJ,IN,Harris
text7,3,7,she,she,PRON,PRP,Harris
text7,3,8,has,have,VERB,VBZ,Harris
text7,3,9,no,no,DET,DT,Harris
text7,3,10,policy,policy,NOUN,NN,Harris
text7,3,11,.,.,PUNCT,.,Harris
text7,4,1,Everything,everything,PRON,NN,Harris
text7,4,2,that,that,PRON,WDT,Harris
text7,4,3,she,she,PRON,PRP,Harris
text7,4,4,believed,believe,VERB,VBD,Harris
text7,4,5,three,three,NUM,CD,Harris
text7,4,6,years,year,NOUN,NNS,Harris
text7,4,7,ago,ago,ADV,RB,Harris
text7,4,8,and,and,CCONJ,CC,Harris
text7,4,9,four,four,NUM,CD,Harris
text7,4,10,years,year,NOUN,NNS,Harris
text7,4,11,ago,ago,ADV,RB,Harris
text7,4,12,is,be,AUX,VBZ,Harris
text7,4,13,out,out,ADP,IN,Harris
text7,4,14,the,the,DET,DT,Harris
text7,4,15,window,window,NOUN,NN,Harris
text7,4,16,.,.,PUNCT,.,Harris
text7,5,1,She,she,PRON,PRP,Harris
text7,5,2,'s,be,AUX,VBZ,Harris
text7,5,3,going,go,VERB,VBG,Harris
